ACAD_ACT_CD,ACAD_ACT_TITLE1,SECTION_CD,SESSION_CD,TEACH_METHOD,SECTION_NR,MEET_DAY,MEET_START_TM,MEET_END_TM
ECE344H1,Operating Systems,S,20231,PRA,0102,TU,12:00,15:00
ECE345H1,Algorithms and Data Structures,S,20231,LEC,0101,MO,11:00,12:00
ECE345H1,Algorithms and Data Structures,S,20231,LEC,0101,WE,09:00,11:00
ECE345H1,Algorithms and Data Structures,S,20231,TUT,0101,FR,16:00,18:00
ECE350H1,Semiconductor Electronic,S,20231,LEC,0101,TH,17:00,18:00
ECE350H1,Semiconductor Electronic,S,20231,LEC,0101,TU,16:00,17:00
ECE350H1,Semiconductor Electronic,S,20231,LEC,0101,WE,16:00,17:00
ECE350H1,Semiconductor Electronic,S,20231,PRA,0101,WE,09:00,12:00
ECE350H1,Semiconductor Electronic,S,20231,PRA,0102,WE,09:00,12:00
ECE350H1,Semiconductor Electronic,S,20231,PRA,0103,FR,15:00,18:00
ECE350H1,Semiconductor Electronic,S,20231,TUT,0101,TH,16:00,17:00
ECE353H1,Systems Software,S,20231,LEC,0101,MO,15:00,16:00
ECE353H1,Systems Software,S,20231,LEC,0101,TH,15:00,16:00
ECE353H1,Systems Software,S,20231,LEC,0101,WE,15:00,16:00
ECE353H1,Systems Software,S,20231,PRA,0101,FR,15:00,18:00
ECE354H1,Electronic Circuits,S,20231,LEC,0101,MO,13:00,15:00
ECE354H1,Electronic Circuits,S,20231,LEC,0101,WE,14:00,15:00
ECE354H1,Electronic Circuits,S,20231,PRA,0101,FR,09:00,12:00
ECE354H1,Electronic Circuits,S,20231,TUT,0101,MO,11:00,12:00
ECE356H1,Introduction to Control Theory,S,20231,LEC,0101,MO,17:00,18:00
ECE356H1,Introduction to Control Theory,S,20231,LEC,0101,TH,10:00,11:00
ECE356H1,Introduction to Control Theory,S,20231,LEC,0101,TU,17:00,18:00
ECE356H1,Introduction to Control Theory,S,20231,PRA,0101,TU,12:00,15:00
ECE356H1,Introduction to Control Theory,S,20231,PRA,0102,TU,12:00,15:00
ECE356H1,Introduction to Control Theory,S,20231,PRA,0103,TU,09:00,12:00
ECE356H1,Introduction to Control Theory,S,20231,TUT,0101,MO,09:00,10:00
ECE357H1,Electromagnetic Fields,S,20231,LEC,0101,MO,16:00,17:00
ECE357H1,Electromagnetic Fields,S,20231,LEC,0101,TH,11:00,12:00
ECE357H1,Electromagnetic Fields,S,20231,LEC,0101,TU,15:00,16:00
ECE357H1,Electromagnetic Fields,S,20231,PRA,0101,FR,12:00,15:00
ECE357H1,Electromagnetic Fields,S,20231,PRA,0102,FR,12:00,15:00
ECE357H1,Electromagnetic Fields,S,20231,PRA,0103,MO,12:00,15:00
ECE357H1,Electromagnetic Fields,S,20231,TUT,0101,TH,14:00,15:00
ECE361H1,Computer Networks I,S,20231,LEC,0101,MO,16:00,17:00
ECE361H1,Computer Networks I,S,20231,LEC,0101,WE,09:00,11:00
ECE361H1,Computer Networks I,S,20231,LEC,0102,MO,17:00,18:00
ECE361H1,Computer Networks I,S,20231,LEC,0102,TH,17:00,18:00
ECE361H1,Computer Networks I,S,20231,LEC,0102,WE,17:00,18:00
ECE361H1,Computer Networks I,S,20231,PRA,0101,TU,15:00,18:00
ECE361H1,Computer Networks I,S,20231,PRA,0102,TU,15:00,18:00
ECE361H1,Computer Networks I,S,20231,PRA,0103,MO,12:00,15:00
ECE361H1,Computer Networks I,S,20231,PRA,0104,MO,12:00,15:00
ECE361H1,Computer Networks I,S,20231,PRA,0105,TU,09:00,12:00
ECE361H1,Computer Networks I,S,20231,TUT,0101,MO,09:00,10:00
ECE361H1,Computer Networks I,S,20231,TUT,0102,FR,11:00,12:00
ECE361H1,Computer Networks I,S,20231,TUT,0103,TH,16:00,17:00
ECE363H1,Communication Systems,S,20231,LEC,0101,MO,10:00,11:00
ECE363H1,Communication Systems,S,20231,LEC,0101,TH,09:00,10:00
ECE363H1,Communication Systems,S,20231,LEC,0101,WE,12:00,13:00
ECE363H1,Communication Systems,S,20231,PRA,0101,TU,09:00,12:00
ECE363H1,Communication Systems,S,20231,TUT,0101,WE,18:00,19:00
ECE368H1,Probabilistic Reasoning,S,20231,LEC,0101,MO,13:00,15:00
ECE368H1,Probabilistic Reasoning,S,20231,LEC,0101,WE,14:00,15:00
ECE368H1,Probabilistic Reasoning,S,20231,LEC,0102,MO,09:00,10:00
ECE368H1,Probabilistic Reasoning,S,20231,LEC,0102,TU,09:00,11:00
ECE368H1,Probabilistic Reasoning,S,20231,TUT,0101,FR,09:00,10:00
ECE368H1,Probabilistic Reasoning,S,20231,TUT,0102,TU,17:00,18:00
ECE368H1,Probabilistic Reasoning,S,20231,TUT,0103,TH,11:00,12:00
ECE368H1,Probabilistic Reasoning,S,20231,TUT,0104,WE,14:00,15:00
ECE411H1,Real-Time Computer Control,S,20231,LEC,0101,FR,12:00,13:00
ECE411H1,Real-Time Computer Control,S,20231,LEC,0101,TH,12:00,13:00
ECE411H1,Real-Time Computer Control,S,20231,LEC,0101,TU,12:00,13:00
ECE411H1,Real-Time Computer Control,S,20231,PRA,0101,MO,15:00,18:00
ECE411H1,Real-Time Computer Control,S,20231,PRA,0102,MO,15:00,18:00
ECE411H1,Real-Time Computer Control,S,20231,TUT,0101,TU,13:00,14:00
ECE412H1,ANALOG SIGNAL PROCESSING CIRC.,S,20231,LEC,0101,MO,17:00,20:00
ECE412H1,ANALOG SIGNAL PROCESSING CIRC.,S,20231,TUT,0101,MO,10:00,12:00
ECE419H1,Distributed Systems,S,20231,LEC,0101,FR,17:00,18:00
ECE419H1,Distributed Systems,S,20231,LEC,0101,TH,13:00,15:00
ECE419H1,Distributed Systems,S,20231,PRA,0101,TH,15:00,18:00
ECE419H1,Distributed Systems,S,20231,PRA,0102,WE,09:00,12:00
ECE419H1,Distributed Systems,S,20231,PRA,0103,WE,15:00,18:00
ECE419H1,Distributed Systems,S,20231,PRA,0104,MO,15:00,18:00
ECE421H1,Introduction to Machine,S,20231,LEC,0101,FR,13:00,14:00
ECE421H1,Introduction to Machine,S,20231,LEC,0101,TU,15:00,17:00
ECE421H1,Introduction to Machine,S,20231,LEC,0102,TU,15:00,16:00
ECE421H1,Introduction to Machine,S,20231,LEC,0102,WE,09:00,11:00
ECE421H1,Introduction to Machine,S,20231,TUT,0101,TU,09:00,11:00
ECE421H1,Introduction to Machine,S,20231,TUT,0102,TH,13:00,15:00
ECE421H1,Introduction to Machine,S,20231,TUT,0103,TU,09:00,11:00
ECE421H1,Introduction to Machine,S,20231,TUT,0104,TU,16:00,18:00
ECE422H1,Radio and Microwave Wireless,S,20231,LEC,0101,FR,12:00,13:00
ECE422H1,Radio and Microwave Wireless,S,20231,LEC,0101,MO,12:00,13:00
ECE422H1,Radio and Microwave Wireless,S,20231,LEC,0101,WE,12:00,13:00
ECE422H1,Radio and Microwave Wireless,S,20231,PRA,0101,FR,09:00,12:00
ECE422H1,Radio and Microwave Wireless,S,20231,PRA,0102,FR,09:00,12:00
ECE422H1,Radio and Microwave Wireless,S,20231,TUT,0101,FR,14:00,15:00
ECE437H1,VLSI TECHNOLOGY,S,20231,LEC,0101,FR,16:00,17:00
ECE437H1,VLSI TECHNOLOGY,S,20231,LEC,0101,TU,16:00,17:00
ECE437H1,VLSI TECHNOLOGY,S,20231,LEC,0101,WE,16:00,17:00
ECE437H1,VLSI TECHNOLOGY,S,20231,PRA,0101,FR,12:00,15:00
ECE437H1,VLSI TECHNOLOGY,S,20231,PRA,0102,WE,09:00,12:00
ECE448H1,Biocomputation,S,20231,LEC,0101,TH,12:00,15:00
ECE448H1,Biocomputation,S,20231,TUT,0101,TU,09:00,11:00
ECE462H1,Multimedia Systems,S,20231,LEC,0101,FR,12:00,13:00
ECE462H1,Multimedia Systems,S,20231,LEC,0101,MO,12:00,13:00
ECE462H1,Multimedia Systems,S,20231,LEC,0101,WE,12:00,13:00
ECE462H1,Multimedia Systems,S,20231,PRA,0101,WE,16:00,18:00
ECE463H1,Electric Drives,S,20231,LEC,0101,MO,15:00,16:00
ECE463H1,Electric Drives,S,20231,LEC,0101,TH,15:00,16:00
ECE463H1,Electric Drives,S,20231,LEC,0101,WE,15:00,16:00
ECE463H1,Electric Drives,S,20231,PRA,0101,FR,09:00,12:00
ECE463H1,Electric Drives,S,20231,PRA,0102,FR,09:00,12:00
ECE463H1,Electric Drives,S,20231,TUT,0101,TU,15:00,16:00
ECE464H1,Wireless Communication,S,20231,LEC,0101,WE,18:00,21:00
ECE464H1,Wireless Communication,S,20231,PRA,0101,TH,09:00,12:00
ECE464H1,Wireless Communication,S,20231,TUT,0101,TU,16:00,17:00
ECE469H1,Optical Communications and,S,20231,LEC,0101,MO,16:00,17:00
ECE469H1,Optical Communications and,S,20231,LEC,0101,TH,16:00,17:00
ECE469H1,Optical Communications and,S,20231,LEC,0101,TU,17:00,18:00
ECE469H1,Optical Communications and,S,20231,PRA,0101,TH,09:00,12:00
ECE469H1,Optical Communications and,S,20231,PRA,0102,TH,09:00,12:00
ECE469H1,Optical Communications and,S,20231,TUT,0101,WE,17:00,18:00
ECE470H1,Robot Modeling and Control,S,20231,LEC,0101,FR,13:00,14:00
ECE470H1,Robot Modeling and Control,S,20231,LEC,0101,TU,13:00,14:00
ECE470H1,Robot Modeling and Control,S,20231,LEC,0101,WE,13:00,14:00
ECE470H1,Robot Modeling and Control,S,20231,PRA,0101,FR,09:00,12:00
ECE470H1,Robot Modeling and Control,S,20231,PRA,0102,FR,09:00,12:00
ECE470H1,Robot Modeling and Control,S,20231,PRA,0103,WE,09:00,12:00
ECE470H1,Robot Modeling and Control,S,20231,PRA,0104,WE,09:00,12:00
ECE470H1,Robot Modeling and Control,S,20231,PRA,0105,MO,12:00,15:00
ECE470H1,Robot Modeling and Control,S,20231,PRA,0106,MO,12:00,15:00
ECE470H1,Robot Modeling and Control,S,20231,TUT,0101,TU,12:00,13:00
ECE470H1,Robot Modeling and Control,S,20231,TUT,0102,WE,14:00,15:00
ECE472H1,Engineering Economic Analysis,S,20231,LEC,0101,MO,17:00,18:00
ECE472H1,Engineering Economic Analysis,S,20231,LEC,0101,TH,17:00,18:00
ECE472H1,Engineering Economic Analysis,S,20231,LEC,0101,WE,17:00,18:00
ECE472H1,Engineering Economic Analysis,S,20231,LEC,0102,MO,10:00,11:00
ECE472H1,Engineering Economic Analysis,S,20231,LEC,0102,TH,10:00,11:00
ECE472H1,Engineering Economic Analysis,S,20231,LEC,0102,TU,11:00,12:00
ECE472H1,Engineering Economic Analysis,S,20231,TUT,0101,FR,15:00,16:00
ECE472H1,Engineering Economic Analysis,S,20231,TUT,0101,WE,11:00,12:00
ECE472H1,Engineering Economic Analysis,S,20231,TUT,0102,FR,15:00,16:00
ECE472H1,Engineering Economic Analysis,S,20231,TUT,0102,TH,09:00,10:00
ECE472H1,Engineering Economic Analysis,S,20231,TUT,0103,FR,15:00,16:00
ECE472H1,Engineering Economic Analysis,S,20231,TUT,0103,MO,12:00,13:00
ECE472H1,Engineering Economic Analysis,S,20231,TUT,0104,FR,15:00,16:00
ECE472H1,Engineering Economic Analysis,S,20231,TUT,0104,TH,09:00,10:00
ECE496Y1,Design Project,Y,20231,LEC,0101,,,
ECE496Y1,Design Project,Y,20231,TUT,0101,,,
ECE496Y1,Design Project,Y,20231,TUT,0102,,,
ECE499H1,Research Thesis,S,20231,LEC,0101,,,
ECE499Y1,THESIS,Y,20231,LEC,0101,,,
ECE499Y1,THESIS,Y,20231,PRA,0101,,,
ECE516H1,Intelligent Image Processing,S,20231,LEC,0101,MO,17:00,18:00
ECE516H1,Intelligent Image Processing,S,20231,LEC,0101,TH,15:00,16:00
ECE516H1,Intelligent Image Processing,S,20231,LEC,0101,WE,15:00,16:00
ECE516H1,Intelligent Image Processing,S,20231,PRA,0101,TH,09:00,12:00
ECE532H1,Digital Systems Design,S,20231,LEC,0101,MO,16:00,17:00
ECE532H1,Digital Systems Design,S,20231,LEC,0101,TH,16:00,17:00
ECE532H1,Digital Systems Design,S,20231,LEC,0101,TU,17:00,18:00
ECE532H1,Digital Systems Design,S,20231,PRA,0101,TH,09:00,12:00
ECE532H1,Digital Systems Design,S,20231,PRA,0102,TH,12:00,15:00
ECE568H1,Computer Security,S,20231,LEC,0101,MO,18:00,21:00
ECE568H1,Computer Security,S,20231,PRA,0101,TU,12:00,15:00
ECE568H1,Computer Security,S,20231,PRA,0102,TU,09:00,12:00
ECE568H1,Computer Security,S,20231,PRA,0103,MO,12:00,15:00
ECE568H1,Computer Security,S,20231,PRA,0104,TH,15:00,18:00
ECE568H1,Computer Security,S,20231,PRA,0105,WE,15:00,18:00
ESC102H1,Praxis II,S,20231,LEC,0101,FR,13:00,14:00
ESC102H1,Praxis II,S,20231,LEC,0101,MO,13:00,14:00
ESC102H1,Praxis II,S,20231,LEC,0101,TU,13:00,14:00
ESC102H1,Praxis II,S,20231,PRA,0101,WE,09:00,11:00
ESC102H1,Praxis II,S,20231,PRA,0102,FR,16:00,18:00
ESC102H1,Praxis II,S,20231,PRA,0103,TU,16:00,18:00
ESC102H1,Praxis II,S,20231,PRA,0104,TH,16:00,18:00
ESC102H1,Praxis II,S,20231,TUT,0101,TH,12:00,14:00
ESC102H1,Praxis II,S,20231,TUT,0102,TH,12:00,14:00
ESC102H1,Praxis II,S,20231,TUT,0103,TH,12:00,14:00
ESC102H1,Praxis II,S,20231,TUT,0104,TH,16:00,18:00
ESC102H1,Praxis II,S,20231,TUT,0105,TH,16:00,18:00
ESC102H1,Praxis II,S,20231,TUT,0106,TH,16:00,18:00
ESC102H1,Praxis II,S,20231,TUT,0107,WE,09:00,11:00
ESC102H1,Praxis II,S,20231,TUT,0108,WE,09:00,11:00
ESC102H1,Praxis II,S,20231,TUT,0109,WE,09:00,11:00
ESC102H1,Praxis II,S,20231,TUT,0110,TU,16:00,18:00
ESC102H1,Praxis II,S,20231,TUT,0111,TU,16:00,18:00
ESC102H1,Praxis II,S,20231,TUT,0112,TU,16:00,18:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,LEC,0101,FR,11:00,12:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,LEC,0101,MO,12:00,13:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,LEC,0101,TU,12:00,13:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,LEC,0102,FR,17:00,18:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,LEC,0102,MO,14:00,15:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,LEC,0102,TU,11:00,12:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,PRA,0101,TU,15:00,18:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,PRA,0102,FR,09:00,12:00
ESC190H1,COMP. ALGOR. & DATA STRUCTURES,S,20231,PRA,0103,TU,18:00,21:00
ESC195H1,Calculus II,S,20231,LEC,0101,FR,14:00,15:00
ESC195H1,Calculus II,S,20231,LEC,0101,MO,16:00,17:00
ESC195H1,Calculus II,S,20231,LEC,0101,TH,11:00,12:00
ESC195H1,Calculus II,S,20231,LEC,0102,FR,16:00,17:00
ESC195H1,Calculus II,S,20231,LEC,0102,MO,17:00,18:00
ESC195H1,Calculus II,S,20231,LEC,0102,TH,12:00,13:00
ESC195H1,Calculus II,S,20231,TUT,0101,WE,12:00,13:00
ESC195H1,Calculus II,S,20231,TUT,0102,WE,12:00,13:00
ESC195H1,Calculus II,S,20231,TUT,0103,WE,12:00,13:00
ESC195H1,Calculus II,S,20231,TUT,0104,WE,17:00,18:00
ESC195H1,Calculus II,S,20231,TUT,0105,WE,17:00,18:00
ESC195H1,Calculus II,S,20231,TUT,0106,WE,17:00,18:00
ESC195H1,Calculus II,S,20231,TUT,0107,WE,17:00,18:00
ESC195H1,Calculus II,S,20231,TUT,0108,WE,17:00,18:00
ESC195H1,Calculus II,S,20231,TUT,0109,WE,17:00,18:00
ESC195H1,Calculus II,S,20231,TUT,0110,WE,13:00,14:00
ESC195H1,Calculus II,S,20231,TUT,0111,WE,13:00,14:00
ESC195H1,Calculus II,S,20231,TUT,0112,WE,13:00,14:00
ESC204H1,Praxis III,S,20231,LEC,0101,FR,12:00,13:00
ESC204H1,Praxis III,S,20231,LEC,0101,MO,12:00,13:00
ESC204H1,Praxis III,S,20231,LEC,0101,WE,12:00,13:00
ESC204H1,Praxis III,S,20231,PRA,0101,FR,13:00,15:00
ESC204H1,Praxis III,S,20231,PRA,0102,TH,12:00,14:00
ESC204H1,Praxis III,S,20231,PRA,0103,FR,15:00,17:00
ESC204H1,Praxis III,S,20231,PRA,0104,FR,13:00,15:00
ESC204H1,Praxis III,S,20231,PRA,0105,FR,13:00,15:00
ESC204H1,Praxis III,S,20231,PRA,0106,FR,15:00,17:00
ESC204H1,Praxis III,S,20231,PRA,0107,TH,13:00,15:00
ESC204H1,Praxis III,S,20231,PRA,0108,TH,13:00,15:00
ESC204H1,Praxis III,S,20231,PRA,0109,TH,13:00,15:00
ESC204H1,Praxis III,S,20231,PRA,0110,FR,13:00,15:00
ESC204H1,Praxis III,S,20231,PRA,0111,FR,13:00,15:00
ESC204H1,Praxis III,S,20231,PRA,0112,FR,16:00,18:00
ESC204H1,Praxis III,S,20231,TUT,0101,TU,15:00,17:00
ESC204H1,Praxis III,S,20231,TUT,0102,TU,15:00,17:00
ESC204H1,Praxis III,S,20231,TUT,0103,TU,16:00,18:00
ESC204H1,Praxis III,S,20231,TUT,0104,TU,16:00,18:00
ESC204H1,Praxis III,S,20231,TUT,0105,TU,13:00,15:00
ESC204H1,Praxis III,S,20231,TUT,0106,TU,12:00,14:00
ESC204H1,Praxis III,S,20231,TUT,0107,TU,12:00,14:00
ESC204H1,Praxis III,S,20231,TUT,0108,TU,15:00,17:00
ESC204H1,Praxis III,S,20231,TUT,0109,TU,12:00,14:00
ESC204H1,Praxis III,S,20231,TUT,0110,WE,16:00,18:00
ESC204H1,Praxis III,S,20231,TUT,0111,TU,12:00,14:00
ESC204H1,Praxis III,S,20231,TUT,0112,TU,15:00,17:00
ESC301H1,Engineering Science Option,Y,20231,LEC,0101,WE,17:00,18:00
ESC301H1,Engineering Science Option,Y,20231,TUT,0101,TH,15:00,16:00
ESC301H1,Engineering Science Option,Y,20231,TUT,0102,WE,17:00,18:00
ESC301H1,Engineering Science Option,Y,20231,TUT,0103,WE,17:00,18:00
ESC301H1,Engineering Science Option,Y,20231,TUT,0104,WE,17:00,18:00
ESC301H1,Engineering Science Option,Y,20231,TUT,0105,WE,17:00,18:00
ESC301H1,Engineering Science Option,Y,20231,TUT,0106,WE,17:00,18:00
ESC301H1,Engineering Science Option,Y,20231,TUT,0107,WE,17:00,18:00
ESC301H1,Engineering Science Option,Y,20231,TUT,0108,WE,17:00,18:00
ESC472H1,Electrical and Computer,S,20231,TUT,0101,FR,15:00,17:00
ESC472H1,Electrical and Computer,S,20231,TUT,0101,TU,11:00,12:00
ESC490H1,Engineering Science,S,20231,TUT,0101,,,
ESC490H1,Engineering Science,S,20231,TUT,0102,,,
ESC491H1,Independent Study,S,20231,TUT,0101,,,
ESC499H1,Thesis,S,20231,LEC,0101,,,
ESC499Y1,Thesis,Y,20231,LEC,0101,,,
FOR424H1,Innovation and Manufacturing,S,20231,LEC,0101,FR,13:00,15:00
FOR424H1,Innovation and Manufacturing,S,20231,TUT,0101,FR,09:00,10:00
FOR425H1,Bioenergy and Biorefinery,S,20231,LEC,0101,WE,16:00,18:00
FOR425H1,Bioenergy and Biorefinery,S,20231,TUT,0101,MO,16:00,18:00
JRE300H1,Fundamentals of Accounting and,S,20231,LEC,0101,TU,15:00,18:00
JRE300H1,Fundamentals of Accounting and,S,20231,LEC,0102,TU,18:00,21:00
JRE300H1,Fundamentals of Accounting and,S,20231,LEC,0103,MO,18:00,21:00
JRE300H1,Fundamentals of Accounting and,S,20231,TUT,0101,TH,18:00,19:00
JRE300H1,Fundamentals of Accounting and,S,20231,TUT,0102,TH,18:00,19:00
JRE300H1,Fundamentals of Accounting and,S,20231,TUT,0103,TH,19:00,20:00
JRE410H1,Markets and Competitive,S,20231,LEC,0101,FR,15:00,17:00
JRE410H1,Markets and Competitive,S,20231,LEC,0102,FR,18:00,20:00
JRE410H1,Markets and Competitive,S,20231,LEC,0103,WE,12:00,14:00
JRE410H1,Markets and Competitive,S,20231,PRA,0101,WE,16:00,18:00
JRE410H1,Markets and Competitive,S,20231,PRA,0102,WE,16:00,18:00
JRE410H1,Markets and Competitive,S,20231,PRA,0103,WE,16:00,18:00
JRE410H1,Markets and Competitive,S,20231,PRA,0104,WE,18:00,20:00
JRE410H1,Markets and Competitive,S,20231,PRA,0105,WE,18:00,20:00
JRE410H1,Markets and Competitive,S,20231,PRA,0106,WE,18:00,20:00
JRE410H1,Markets and Competitive,S,20231,PRA,0107,WE,18:00,20:00
JRE410H1,Markets and Competitive,S,20231,PRA,0108,WE,18:00,20:00
JRE420H1,People Management and,S,20231,LEC,0101,MO,13:00,15:00
JRE420H1,People Management and,S,20231,LEC,0101,WE,17:00,18:00
JRE420H1,People Management and,S,20231,LEC,0102,MO,16:00,18:00
JRE420H1,People Management and,S,20231,LEC,0102,WE,16:00,17:00
JRE420H1,People Management and,S,20231,LEC,0103,TU,18:00,21:00
JRE420H1,People Management and,S,20231,LEC,0104,TU,18:00,21:00
JRE420H1,People Management and,S,20231,PRA,0101,TH,18:00,19:00
JRE420H1,People Management and,S,20231,PRA,0102,TH,18:00,19:00
JRE420H1,People Management and,S,20231,PRA,0103,TH,19:00,20:00
JRE420H1,People Management and,S,20231,PRA,0104,TH,19:00,20:00
JRE420H1,People Management and,S,20231,PRA,0105,TH,17:00,18:00
JRE420H1,People Management and,S,20231,PRA,0106,TH,17:00,18:00
JRE420H1,People Management and,S,20231,PRA,0107,TH,18:00,19:00
JRE420H1,People Management and,S,20231,PRA,0108,TH,18:00,19:00
MAT185H1,Linear Algebra,S,20231,LEC,0101,FR,10:00,11:00
MAT185H1,Linear Algebra,S,20231,LEC,0101,TU,11:00,12:00
MAT185H1,Linear Algebra,S,20231,LEC,0101,WE,16:00,17:00
MAT185H1,Linear Algebra,S,20231,LEC,0102,FR,14:00,15:00
MAT185H1,Linear Algebra,S,20231,LEC,0102,TU,12:00,13:00
MAT185H1,Linear Algebra,S,20231,LEC,0102,WE,12:00,13:00
MAT185H1,Linear Algebra,S,20231,TUT,0101,WE,11:00,12:00
MAT185H1,Linear Algebra,S,20231,TUT,0102,WE,11:00,12:00
MAT185H1,Linear Algebra,S,20231,TUT,0103,WE,11:00,12:00
MAT185H1,Linear Algebra,S,20231,TUT,0104,TH,13:00,14:00
MAT185H1,Linear Algebra,S,20231,TUT,0105,TH,13:00,14:00
MAT185H1,Linear Algebra,S,20231,TUT,0106,TH,13:00,14:00
MAT185H1,Linear Algebra,S,20231,TUT,0107,WE,14:00,15:00
MAT185H1,Linear Algebra,S,20231,TUT,0108,WE,14:00,15:00
MAT185H1,Linear Algebra,S,20231,TUT,0109,WE,14:00,15:00
MAT185H1,Linear Algebra,S,20231,TUT,0110,MO,16:00,17:00
MAT185H1,Linear Algebra,S,20231,TUT,0111,MO,16:00,17:00
MAT185H1,Linear Algebra,S,20231,TUT,0112,MO,16:00,17:00
MAT186H1,Calculus I,S,20231,LEC,0101,FR,11:00,12:00
MAT186H1,Calculus I,S,20231,LEC,0101,MO,11:00,12:00
MAT186H1,Calculus I,S,20231,LEC,0101,WE,11:00,12:00
MAT186H1,Calculus I,S,20231,TUT,0101,MO,09:00,11:00
MAT187H1,Calculus II,S,20231,LEC,0101,FR,09:00,10:00
MAT187H1,Calculus II,S,20231,LEC,0101,MO,09:00,10:00
MAT187H1,Calculus II,S,20231,LEC,0101,WE,09:00,10:00
MAT187H1,Calculus II,S,20231,LEC,0102,FR,11:00,12:00
MAT187H1,Calculus II,S,20231,LEC,0102,MO,11:00,12:00
MAT187H1,Calculus II,S,20231,LEC,0102,WE,11:00,12:00
MAT187H1,Calculus II,S,20231,LEC,0103,FR,15:00,16:00
MAT187H1,Calculus II,S,20231,LEC,0103,MO,16:00,17:00
MAT187H1,Calculus II,S,20231,LEC,0103,WE,13:00,14:00
MAT187H1,Calculus II,S,20231,TUT,0101,TU,15:00,16:00
MAT187H1,Calculus II,S,20231,TUT,0102,TH,16:00,17:00
MAT187H1,Calculus II,S,20231,TUT,0103,WE,10:00,11:00
MAT187H1,Calculus II,S,20231,TUT,0104,WE,14:00,15:00
MAT187H1,Calculus II,S,20231,TUT,0105,TU,11:00,12:00
MAT187H1,Calculus II,S,20231,TUT,0106,TU,11:00,12:00
MAT187H1,Calculus II,S,20231,TUT,0107,TH,11:00,12:00
MAT187H1,Calculus II,S,20231,TUT,0108,TU,15:00,16:00
MAT187H1,Calculus II,S,20231,TUT,0109,TU,10:00,11:00
MAT187H1,Calculus II,S,20231,TUT,0110,MO,11:00,12:00
MAT187H1,Calculus II,S,20231,TUT,0111,WE,15:00,16:00
MAT187H1,Calculus II,S,20231,TUT,0112,WE,09:00,10:00
MAT187H1,Calculus II,S,20231,TUT,0113,MO,13:00,14:00
MAT187H1,Calculus II,S,20231,TUT,0114,TH,16:00,17:00
MAT187H1,Calculus II,S,20231,TUT,0115,WE,12:00,13:00
MAT187H1,Calculus II,S,20231,TUT,0116,TH,13:00,14:00
MAT188H1,Linear Algebra,S,20231,LEC,0101,FR,14:00,15:00
MAT188H1,Linear Algebra,S,20231,LEC,0101,TH,12:00,13:00
MAT188H1,Linear Algebra,S,20231,LEC,0101,TU,12:00,13:00
MAT188H1,Linear Algebra,S,20231,PRA,0101,TH,09:00,10:00
MAT188H1,Linear Algebra,S,20231,TUT,0101,WE,13:00,15:00
MAT234H1,Differential Equations,S,20231,LEC,0101,MO,14:00,15:00
MAT234H1,Differential Equations,S,20231,LEC,0101,TH,14:00,15:00
MAT234H1,Differential Equations,S,20231,LEC,0101,WE,14:00,15:00
MAT234H1,Differential Equations,S,20231,LEC,0102,MO,13:00,14:00
MAT234H1,Differential Equations,S,20231,LEC,0102,TH,12:00,13:00
MAT234H1,Differential Equations,S,20231,LEC,0102,WE,13:00,14:00
MAT234H1,Differential Equations,S,20231,TUT,0101,FR,12:00,14:00
MAT234H1,Differential Equations,S,20231,TUT,0102,FR,10:00,12:00
MAT234H1,Differential Equations,S,20231,TUT,0103,FR,10:00,12:00
MAT234H1,Differential Equations,S,20231,TUT,0104,FR,12:00,14:00
MIE100H1,Dynamics,S,20231,LEC,0101,MO,14:00,15:00
MIE100H1,Dynamics,S,20231,LEC,0101,TH,14:00,15:00
MIE100H1,Dynamics,S,20231,LEC,0101,WE,14:00,15:00
MIE100H1,Dynamics,S,20231,LEC,0102,FR,09:00,10:00
MIE100H1,Dynamics,S,20231,LEC,0102,TH,09:00,10:00
MIE100H1,Dynamics,S,20231,LEC,0102,TU,09:00,10:00
MIE100H1,Dynamics,S,20231,LEC,0103,FR,17:00,18:00
MIE100H1,Dynamics,S,20231,LEC,0103,MO,17:00,18:00
MIE100H1,Dynamics,S,20231,LEC,0103,WE,17:00,18:00
MIE100H1,Dynamics,S,20231,LEC,0104,FR,16:00,17:00
MIE100H1,Dynamics,S,20231,LEC,0104,TU,16:00,17:00
MIE100H1,Dynamics,S,20231,LEC,0104,WE,16:00,17:00
MIE100H1,Dynamics,S,20231,LEC,0105,FR,10:00,11:00
MIE100H1,Dynamics,S,20231,LEC,0105,TU,10:00,11:00
MIE100H1,Dynamics,S,20231,LEC,0105,WE,10:00,11:00
MIE100H1,Dynamics,S,20231,LEC,0106,FR,10:00,11:00
MIE100H1,Dynamics,S,20231,LEC,0106,TH,10:00,11:00
